x,f(x)
-4.816,1278.946
3.831,-0.785
-3.211,-57.261
-4.230,-2915.670
2.735,0.551
-4.345,-2782.607
-0.211,-0.002
0.861,-0.083
-4.139,-2803.516
0.367,-0.010
-2.448,109.656
0.053,-0.000
-1.169,-1.238
-1.174,-1.252
-1.769,7.477
-1.019,-0.812
-1.657,2.208
-4.631,-894.664
1.203,-0.120
-3.408,-323.232
3.698,-0.695
2.696,0.600
2.390,0.837
-4.169,-2858.401
-0.313,-0.011
-3.895,-1945.319
-2.544,123.021
-4.756,526.362
-2.144,53.074
-3.409,-325.232
-1.072,-0.954
-4.944,2966.670
-2.342,90.755
3.599,-0.594
0.575,-0.037
0.178,-0.001
0.214,-0.002
-2.747,130.381
-0.053,-0.000
4.325,-0.496
3.865,-0.798
-3.188,-36.563
-2.103,45.870
3.976,-0.803
2.536,0.765
-3.224,-69.870
2.106,0.687
-1.732,5.368
-4.972,3339.359
4.574,-0.153
0.167,-0.001
1.053,-0.110
-4.200,-2897.770
4.107,-0.739
-3.378,-270.268
4.361,-0.446
-4.464,-2264.542
-2.477,114.149
-2.523,120.510
-1.723,4.914
2.868,0.373
3.590,-0.583
-4.784,865.713
0.859,-0.083
-3.037,61.324
4.747,0.031
-2.913,105.484
3.126,0.021
4.397,-0.395
-3.476,-464.361
-0.483,-0.061
-1.611,0.883
2.715,0.577
2.380,0.838
1.937,0.460
2.231,0.799
-2.620,129.676
4.221,-0.628
3.989,-0.800
-0.711,-0.245
-1.547,-0.403
3.863,-0.797
1.119,-0.116
-4.329,-2823.135
-1.753,6.536
3.531,-0.513
4.905,0.134
1.312,-0.114
1.473,-0.064
4.107,-0.739
-3.892,-1930.221
4.857,0.109
4.936,0.148
-1.682,3.140
0.407,-0.014
4.781,0.059
4.701,-0.011
2.271,0.820
-0.959,-0.664
4.357,-0.452
4.856,0.108
2.858,0.386
-0.803,-0.370
4.805,0.076
3.464,-0.428
0.402,-0.013
1.833,0.306
0.530,-0.030
-1.869,15.062
-4.358,-2744.691
-2.099,45.258
2.658,0.646
-4.296,-2881.661
-2.359,93.899
-2.590,127.566
2.300,0.831
-1.922,20.474
4.547,-0.187
-0.373,-0.022
2.915,0.309
-1.195,-1.312
2.239,0.804
-3.132,6.886
1.935,0.457
3.292,-0.200
-3.123,12.964
-1.217,-1.374
-4.540,-1726.645
-1.317,-1.585
-3.899,-1960.116
-1.175,-1.255
-3.825,-1643.743
-1.714,4.516
0.218,-0.002
-0.330,-0.014
3.952,-0.807
-0.687,-0.217
-0.914,-0.569
-0.234,-0.003
0.566,-0.035
2.078,0.654
2.611,0.696
-1.101,-1.036
4.862,0.112
3.365,-0.298
2.788,0.482
-3.325,-189.725
2.348,0.839
-3.349,-224.492
3.006,0.183
4.181,-0.671
3.675,-0.674
-2.915,105.019
-3.966,-2242.687
-4.274,-2904.920
-0.245,-0.004
-0.310,-0.011
-4.525,-1842.866
4.506,-0.243
-2.629,130.228
-4.877,2071.829
-3.192,-39.607
3.349,-0.277
-1.939,22.349
-1.478,-1.185
3.160,-0.025
-0.732,-0.270
4.761,0.042
3.436,-0.391
-2.152,54.476
-1.573,0.049
-4.748,419.870
4.666,-0.046
0.446,-0.018
-3.621,-864.364
-1.183,-1.279
0.958,-0.098
-4.380,-2672.389
-3.061,49.434
2.647,0.658
0.905,-0.090
4.304,-0.524
1.883,0.379
-2.440,108.276
3.184,-0.057
4.922,0.142
2.833,0.422
-1.662,2.399
-4.703,-108.963
-1.678,2.980
-3.852,-1760.349
2.634,0.673
3.340,-0.265
3.821,-0.781
1.403,-0.094
3.791,-0.765
-0.954,-0.655
-4.637,-833.220
4.143,-0.709
-2.849,119.134
-0.705,-0.238
-3.843,-1721.071
3.982,-0.802
-3.529,-592.900
-2.371,96.176
-2.647,131.037
-0.145,-0.000
-3.075,41.900
-3.104,25.069
1.355,-0.107
-4.781,825.318
3.824,-0.782
-2.884,112.260
3.157,-0.021
-2.618,129.542
1.675,0.100
2.866,0.376
3.744,-0.733
-3.255,-101.369
-3.515,-557.537
0.075,-0.000
-1.963,25.212
3.741,-0.731
-4.679,-385.105
2.953,0.257
-3.865,-1816.725
3.507,-0.483
1.058,-0.110
-2.005,30.750
0.652,-0.049
0.925,-0.093
-3.039,60.487
3.472,-0.439
4.869,0.116
1.563,-0.006
-4.686,-304.003
-0.374,-0.023
-3.915,-2028.405
-2.741,130.711
-3.371,-259.093
-3.072,43.513
-3.927,-2082.002
-1.372,-1.598
1.166,-0.119
-2.839,120.659
-4.120,-2761.314
0.585,-0.038
2.447,0.820
4.857,0.109
-4.669,-492.901
1.160,-0.119
3.266,-0.166
4.664,-0.048
-1.456,-1.338
-1.686,3.271
-1.737,5.634
3.576,-0.568
-4.470,-2228.917
4.266,-0.574
3.588,-0.581
-4.326,-2829.769
-3.478,-467.243
1.896,0.399
3.379,-0.317
0.983,-0.101
0.067,-0.000
3.237,-0.127
4.828,0.092
-0.624,-0.155
-1.911,19.246
-4.271,-2906.672
-1.528,-0.676
-4.915,2569.153
1.179,-0.120
-2.023,33.297
-2.007,31.044
-2.726,131.319
-4.842,1613.459
3.064,0.104
4.309,-0.518
-2.579,126.620
-4.400,-2594.194
4.137,-0.714
2.016,0.573
4.770,0.050
0.474,-0.022
3.935,-0.808
2.353,0.839
-2.978,85.471
2.280,0.824
-2.776,128.317
-4.238,-2916.976
4.565,-0.165
0.170,-0.001
2.651,0.654
-1.125,-1.108
3.104,0.050
-0.604,-0.138
-1.510,-0.883
-4.740,328.477
1.293,-0.117
0.154,-0.000
4.897,0.130
-3.348,-222.935
-2.868,115.518
0.370,-0.010
3.880,-0.802
1.527,-0.033
-0.689,-0.220
-2.675,131.778
-3.021,68.304
0.876,-0.086
-2.573,126.059
1.136,-0.118
-0.169,-0.001
-3.171,-22.387
-1.952,23.914
-0.936,-0.614
2.251,0.810
-1.643,1.768
1.991,0.537
3.367,-0.301
2.215,0.788
-0.267,-0.006
1.833,0.306
-2.990,81.109
2.266,0.818
1.632,0.055
-2.306,83.780
0.903,-0.090
-2.797,126.301
1.798,0.257
3.618,-0.614
3.566,-0.555
2.684,0.615
2.078,0.654
-3.493,-503.586
-0.908,-0.557
-4.644,-759.482
1.257,-0.120
4.502,-0.247
2.137,0.720
-3.512,-550.907
-1.367,-1.601
1.927,0.444
-0.717,-0.253
2.721,0.569
1.550,-0.016
3.485,-0.455
4.559,-0.172
-0.471,-0.055
1.218,-0.121
1.274,-0.118
3.194,-0.070
-4.779,799.671
-4.953,3083.700
4.341,-0.474
1.708,0.139
-4.037,-2511.982
0.480,-0.023
2.015,0.572
4.376,-0.425
-4.867,1943.072
4.820,0.086
-0.943,-0.631
-4.246,-2916.978
3.591,-0.585
-2.070,40.446
2.777,0.496
-3.495,-507.658
0.936,-0.095
-0.185,-0.001
-0.281,-0.007
-4.951,3059.587
1.668,0.093
3.111,0.041
2.225,0.795
0.730,-0.062
4.336,-0.481
1.274,-0.118
3.289,-0.197
-4.888,2212.527
-3.800,-1540.141
-3.135,4.724
1.450,-0.075
-3.204,-50.929
0.722,-0.061
0.760,-0.067
-3.842,-1718.015
1.703,0.132
0.277,-0.004
2.323,0.836
-1.945,23.000
-4.821,1342.856
1.887,0.386
2.634,0.673
-2.085,42.936
4.445,-0.327
-0.513,-0.076
-2.289,80.514
2.582,0.726
-0.050,-0.000
2.263,0.816
-3.663,-1004.613
-3.770,-1415.425
1.989,0.536
4.930,0.145
-2.427,106.133
0.449,-0.019
4.601,-0.120
2.482,0.802
-3.666,-1014.991
-2.729,131.192
2.184,0.764
-1.105,-1.049
1.516,-0.039
-4.921,2652.622
-4.445,-2376.781
-3.451,-409.051
0.059,-0.000
-1.434,-1.448
3.231,-0.119
0.723,-0.061
2.077,0.652
0.352,-0.009
0.591,-0.039
1.407,-0.092
-3.276,-126.212
3.729,-0.722
4.309,-0.518
2.903,0.325
-4.193,-2890.210
3.078,0.086
1.905,0.412
0.196,-0.001
2.340,0.838
0.960,-0.098
-3.365,-248.854
-0.068,-0.000
4.192,-0.660
-1.373,-1.596
-3.958,-2210.069
2.978,0.222
-1.199,-1.325
-0.271,-0.006
-1.556,-0.252
4.991,0.167
3.489,-0.461
-4.596,-1234.365
-4.585,-1335.016
1.240,-0.120
-2.620,129.703
2.575,0.732
-0.147,-0.001
1.958,0.491
-4.905,2445.018
-3.686,-1088.572
-1.354,-1.605
4.943,0.150
-0.507,-0.073
1.407,-0.092
-3.886,-1906.999
2.820,0.438
0.543,-0.032
-2.109,46.943
-0.547,-0.097
3.414,-0.363
0.085,-0.000
0.253,-0.003
0.189,-0.001
2.999,0.192
-2.263,75.474
0.252,-0.003
-3.693,-1114.172
3.876,-0.801
1.473,-0.064
-1.164,-1.223
-1.830,11.755
-0.351,-0.018
-2.495,116.714
3.544,-0.529
-2.412,103.607
3.893,-0.804
-1.972,26.405
3.927,-0.808
3.482,-0.452
0.452,-0.019
2.103,0.683
-0.959,-0.666
-0.533,-0.088
-3.468,-444.966
4.511,-0.235
-2.143,52.745
-1.626,1.279
2.964,0.240
-0.261,-0.005
-4.440,-2402.790
-3.757,-1361.604
-0.479,-0.059
3.449,-0.409
-3.870,-1838.370
3.652,-0.650
-2.964,90.447
1.749,0.190
4.362,-0.444
-4.651,-684.975
2.194,0.773
-0.627,-0.158
-1.479,-1.182
0.150,-0.000
-4.645,-743.231
1.497,-0.051
-1.805,9.822
1.774,0.223
-3.483,-479.382
0.295,-0.005
0.610,-0.042
-2.097,44.864
-0.351,-0.018
-3.369,-256.506
2.650,0.655
-0.891,-0.523
0.981,-0.101
-0.747,-0.290
-4.874,2027.003
1.500,-0.049
2.594,0.714
-1.233,-1.418
0.487,-0.024
-3.047,56.392
-1.352,-1.605
1.295,-0.117
-4.952,3076.666
2.600,0.708
-2.055,38.069
-2.773,128.592
2.109,0.690
-3.094,31.270
3.146,-0.005
3.743,-0.732
2.858,0.388
3.082,0.081
3.962,-0.805
-4.086,-2668.453
-2.174,58.430
1.871,0.361
-1.110,-1.063
0.081,-0.000
2.868,0.373
4.802,0.074
-2.361,94.263
4.943,0.150
0.094,-0.000
-4.111,-2736.984
4.340,-0.475
0.347,-0.008
-3.967,-2246.305
4.451,-0.318
-0.208,-0.002
1.107,-0.115
-3.619,-855.923
4.252,-0.591
-0.444,-0.044
3.340,-0.265
-0.838,-0.427
4.463,-0.303
3.542,-0.527
3.809,-0.775
-4.170,-2860.832
-3.910,-2009.123
1.864,0.352
-1.468,-1.262
2.944,0.268
3.472,-0.439
1.234,-0.120
-4.468,-2243.923
-4.625,-949.304
4.186,-0.667
-4.092,-2685.974
-1.988,28.505
-4.295,-2883.091
2.293,0.828
-2.682,131.848
-1.531,-0.638
3.488,-0.460
-0.765,-0.315
-3.116,17.742
1.318,-0.114
2.304,0.832
3.884,-0.803
-2.742,130.643
1.404,-0.093
2.209,0.784
-1.734,5.468
-1.760,6.888
-1.478,-1.186
0.082,-0.000
-1.708,4.226
4.972,0.161
3.453,-0.414
0.620,-0.044
-0.528,-0.085
-2.365,95.068
-0.599,-0.134
-3.707,-1167.706
-3.961,-2219.786
3.878,-0.801
3.757,-0.742
-4.554,-1614.376
-1.848,13.213
-2.558,124.559
-0.943,-0.631
3.904,-0.806
-4.062,-2596.219
-0.941,-0.626
-1.260,-1.483
-3.072,43.863
1.011,-0.105
-1.409,-1.535
2.830,0.425
-4.793,976.687
-4.198,-2895.040
0.598,-0.040
1.027,-0.107
0.639,-0.047
-1.463,-1.295
-0.966,-0.681
-4.127,-2777.494
-4.863,1889.671
-2.957,92.880
0.625,-0.045
-3.383,-279.164
-1.594,0.467
-2.325,87.424
0.622,-0.044
-4.793,975.402
-1.288,-1.542
-3.388,-287.726
-0.905,-0.549
-0.569,-0.112
4.011,-0.793
-0.462,-0.052
0.688,-0.055
4.651,-0.062
-0.473,-0.056
2.278,0.823
-4.128,-2778.653
4.815,0.083
1.815,0.280
-0.632,-0.163
-2.881,112.938
-4.565,-1521.708
-1.311,-1.578
-0.290,-0.008
-0.883,-0.507
-3.879,-1875.832
-1.009,-0.785
-1.511,-0.873
-1.788,8.657
-2.115,47.836
-3.872,-1844.856
2.349,0.839
2.552,0.753
0.944,-0.096
4.519,-0.225
0.457,-0.020
1.098,-0.114
2.004,0.556
-1.308,-1.573
-2.469,112.977
-3.383,-279.616
-3.858,-1786.205
0.600,-0.041
-3.839,-1703.970
-4.976,3397.086
-2.687,131.881
1.932,0.452
4.854,0.108
1.079,-0.112
3.214,-0.097
4.674,-0.038
-4.930,2769.854
-1.715,4.528
4.811,0.080
-4.996,3675.770
-4.741,344.026
-0.893,-0.526
-1.833,11.984
2.684,0.615
2.387,0.837
0.093,-0.000
-3.617,-850.315
0.596,-0.040
1.792,0.248
-4.619,-1014.138
2.442,0.822
-3.237,-82.718
4.302,-0.526
1.171,-0.120
-0.470,-0.055
4.290,-0.543
-4.453,-2327.957
3.245,-0.138
4.029,-0.786
3.005,0.185
-3.897,-1952.338
-0.637,-0.168
-2.237,70.308
0.279,-0.004
2.737,0.548
-1.531,-0.639
0.352,-0.009
-2.517,119.690
0.342,-0.008
-0.953,-0.653
-0.491,-0.065
2.856,0.389
1.400,-0.095
-0.359,-0.019
-2.962,90.986
1.180,-0.120
4.805,0.076
-4.354,-2756.925
0.889,-0.088
-4.425,-2477.676
-1.316,-1.583
-2.265,75.798
-0.837,-0.424
-3.009,73.488
2.507,0.787
-0.986,-0.728
0.212,-0.002
2.513,0.783
2.224,0.794
-0.104,-0.000
4.088,-0.753
4.472,-0.289
-1.580,0.175
2.002,0.554
4.545,-0.191
-1.457,-1.333
1.549,-0.017
4.975,0.162
-2.533,121.720
0.489,-0.024
0.198,-0.001
2.975,0.225
1.199,-0.120
-1.970,26.161
-1.965,25.506
0.863,-0.084
-3.445,-397.202
-3.566,-695.033
2.587,0.721
3.588,-0.581
-0.506,-0.072
3.854,-0.794
4.340,-0.475
-3.855,-1773.255
-2.609,128.989
-4.825,1390.425
-2.233,69.650
-4.406,-2568.922
0.647,-0.048
1.204,-0.121
-3.162,-15.252
1.138,-0.118
4.979,0.163
3.402,-0.347
-3.643,-937.551
2.984,0.214
-3.860,-1795.610
3.020,0.164
-3.010,73.397
-4.168,-2856.597
-1.945,23.036
-2.468,112.718
-3.710,-1177.617
-1.761,6.978
-2.591,127.596
-3.477,-465.172
0.165,-0.001
4.778,0.056
2.544,0.759
3.841,-0.790
-0.695,-0.226
3.996,-0.798
2.228,0.797
2.740,0.545
2.853,0.393
1.466,-0.068
0.316,-0.006
-4.020,-2450.036
-2.731,131.119
3.899,-0.805
-4.392,-2628.259
3.429,-0.383
1.779,0.230
-2.763,129.385
2.335,0.838
-4.454,-2323.935
3.058,0.112
-1.059,-0.917
-4.408,-2558.665
2.338,0.838
0.865,-0.084
2.246,0.808
-2.200,63.352
3.870,-0.799
3.235,-0.125
-1.921,20.371
-3.223,-68.813
0.188,-0.001
4.542,-0.194
-1.456,-1.337
3.394,-0.336
-4.316,-2849.446
2.231,0.799
4.402,-0.388
-3.071,43.975
-4.689,-272.955
-1.631,1.404
-2.202,63.736
-0.777,-0.332
-2.165,56.709
0.274,-0.004
0.667,-0.052
4.531,-0.209
4.357,-0.451
0.448,-0.019
-1.307,-1.573
0.562,-0.035
-1.297,-1.557
-0.215,-0.002
0.459,-0.020
-2.376,97.147
-0.031,-0.000
-0.394,-0.028
1.560,-0.009
-2.996,78.987
-3.504,-530.490
-2.539,122.410
3.787,-0.763
-3.214,-60.058
4.859,0.110
-1.181,-1.273
0.265,-0.003
3.110,0.042
-2.921,103.259
1.792,0.248
-1.597,0.544
-2.392,100.053
4.184,-0.669
4.864,0.113
3.894,-0.804
-2.833,121.623
4.506,-0.242
-1.790,8.786
0.617,-0.043
0.510,-0.027
0.648,-0.049
-2.337,89.857
3.282,-0.187
-2.845,119.806
-0.081,-0.000
-3.377,-269.982
1.921,0.436
-1.744,6.032
-0.764,-0.313
-4.700,-146.134
-0.080,-0.000
-4.476,-2190.103
-3.035,62.317
-1.459,-1.316
0.190,-0.001
4.015,-0.792
0.991,-0.102
3.200,-0.078
-2.723,131.413
-3.126,10.885
4.422,-0.360
3.537,-0.520
-3.240,-85.920
-4.676,-409.485
-2.234,69.860
-1.582,0.214
-2.917,104.387
-4.840,1589.302
-0.832,-0.417
-2.745,130.474
3.172,-0.041
1.793,0.250
2.337,0.838
2.551,0.753
-4.400,-2595.987
-0.503,-0.071
-4.820,1323.373
-4.302,-2873.284
3.867,-0.798
-3.074,42.372
0.823,-0.077
-0.785,-0.342
-2.559,124.673
0.196,-0.001
-3.284,-135.957
3.030,0.151
3.618,-0.615
-3.119,15.733
-3.204,-50.205
4.590,-0.133
-3.055,52.393
-0.901,-0.543
-3.659,-993.021
2.598,0.710
1.004,-0.104
1.549,-0.017
-0.979,-0.713
1.992,0.539
-0.317,-0.012
0.849,-0.081
0.975,-0.100
3.427,-0.380
1.695,0.123
-4.223,-2913.254
-2.781,127.906
3.959,-0.806
-0.897,-0.535
4.170,-0.683
1.614,0.038
-3.108,22.315
-2.155,54.983
1.108,-0.115
2.788,0.482
-2.177,58.947
-4.128,-2779.458
4.773,0.052
4.889,0.126
0.807,-0.075
2.393,0.836
0.883,-0.087
3.874,-0.800
3.248,-0.142
-0.052,-0.000
3.985,-0.801
-2.863,116.557
0.654,-0.050
-0.460,-0.050
4.040,-0.781
-3.274,-123.518
2.700,0.596
-2.084,42.658
-0.301,-0.010
4.138,-0.713
0.173,-0.001
-4.791,958.646
-4.502,-2014.565
-2.268,76.325
-1.656,2.193
0.643,-0.048
-1.243,-1.443
2.185,0.765
-3.953,-2189.746
3.766,-0.749
3.434,-0.389
3.067,0.100
1.327,-0.112
-1.236,-1.425
2.355,0.839
-1.345,-1.604
3.910,-0.807
-0.198,-0.002
-3.657,-983.430
-4.651,-681.031
1.934,0.455
-3.926,-2074.674
-1.421,-1.498
2.737,0.549
-4.605,-1151.127
-3.752,-1341.786
-4.794,995.206
-0.768,-0.318
1.589,0.016
3.328,-0.249
-1.323,-1.590
-0.510,-0.074
-1.544,-0.444
2.633,0.673
-1.371,-1.598
0.346,-0.008
0.181,-0.001
-2.484,115.247
-3.844,-1723.875
2.891,0.341
-4.313,-2854.681
-0.243,-0.004
1.308,-0.115
4.491,-0.264
4.684,-0.027
4.135,-0.716
0.318,-0.006
-3.969,-2253.096
-2.127,50.020
-0.424,-0.037
-1.342,-1.603
-3.496,-510.479
-2.439,108.183
2.512,0.783
-1.672,2.735
-0.864,-0.472
2.481,0.803
1.588,0.014
2.977,0.223
0.724,-0.061
-4.088,-2675.032
-3.300,-154.930
2.429,0.827
-1.434,-1.448
-0.658,-0.188
-0.493,-0.066
-1.027,-0.832
-2.557,124.414
4.860,0.111
-3.001,76.833
1.380,-0.101
2.464,0.812
-1.772,7.655
4.512,-0.234
-0.972,-0.696
2.288,0.827
1.136,-0.118
-0.366,-0.021
-2.252,73.251
1.209,-0.121
-4.434,-2433.530
3.870,-0.799
1.037,-0.108
-2.082,42.441
-4.655,-644.941
4.639,-0.076
-4.862,1864.643
3.348,-0.276
0.009,-0.000
-3.795,-1519.362
4.176,-0.677
-0.022,-0.000
3.902,-0.806
4.468,-0.295
1.964,0.499
0.168,-0.001
-0.910,-0.561
-2.780,127.984
0.456,-0.020
1.704,0.134
4.087,-0.753
-1.607,0.773
0.865,-0.084
4.562,-0.168
1.687,0.115
2.151,0.734
2.407,0.833
4.099,-0.745
-1.772,7.665
0.212,-0.002
-4.626,-948.315
2.372,0.839
3.532,-0.515
3.740,-0.730
-0.254,-0.005
1.096,-0.114
-4.542,-1708.429
-0.687,-0.218
-2.070,40.479
-3.147,-3.584
-4.527,-1833.368
-2.972,87.720
0.384,-0.012
1.626,0.050
2.049,0.618
-2.364,94.855
-4.164,-2850.673
-0.558,-0.104
-3.264,-111.424
4.740,0.025
3.624,-0.621
2.995,0.199
3.784,-0.761
-2.437,107.885
4.280,-0.556
2.471,0.808
-2.098,44.955
-0.434,-0.040
-4.110,-2735.922
2.484,0.801
-3.661,-1000.101
-1.718,4.712
-2.003,30.452
2.020,0.579
0.827,-0.078
2.123,0.706
1.856,0.340
-3.392,-294.602
2.172,0.754
0.665,-0.051
-4.306,-2866.783
1.542,-0.022
-4.770,691.393
-4.120,-2760.634
-3.687,-1091.064
-0.089,-0.000
4.878,0.120
3.194,-0.071
3.826,-0.783
-0.552,-0.100
4.188,-0.665
2.842,0.409
4.632,-0.084
-2.253,73.446
4.489,-0.265
3.977,-0.803
-1.171,-1.242
-3.700,-1139.147
3.239,-0.130
-3.717,-1204.085
2.171,0.754
-0.064,-0.000
-0.295,-0.009
-3.611,-832.306
-0.578,-0.118
-0.207,-0.002
0.352,-0.009
-0.685,-0.216
-4.516,-1917.161
4.723,0.010
-4.484,-2142.625
-1.612,0.889
3.052,0.121
-1.834,12.073
-3.541,-624.197
0.575,-0.037
0.673,-0.053
4.949,0.153
-2.783,127.750
-1.965,25.507
3.121,0.027
-4.767,654.760
-1.196,-1.317
0.836,-0.079
-3.256,-102.560
0.849,-0.081
4.259,-0.582
0.251,-0.003
-3.937,-2123.292
2.679,0.621
1.806,0.268
-3.191,-39.321
4.318,-0.505
-3.616,-847.292
-0.055,-0.000
2.375,0.838
-0.111,-0.000
-2.211,65.478
2.697,0.599
0.947,-0.096
2.539,0.763
-1.459,-1.317
-4.575,-1431.115
-1.469,-1.254
-1.692,3.548
-2.718,131.536
1.628,0.051
-1.473,-1.227
-0.459,-0.050
1.489,-0.056
-1.018,-0.810
-4.634,-866.125
-3.000,77.439
0.405,-0.014
-1.512,-0.871
-4.203,-2900.007
4.324,-0.497
0.023,-0.000
4.067,-0.766
4.189,-0.663
1.179,-0.120
-3.045,57.324
1.169,-0.119
-4.513,-1938.933
0.386,-0.012
-0.791,-0.352
2.086,0.664
-2.953,93.903
-3.990,-2338.238
-1.610,0.846
2.479,0.804
-1.531,-0.636
3.962,-0.805
-0.369,-0.022
-1.614,0.939
-3.214,-59.554
4.007,-0.795
2.702,0.593
-4.548,-1661.138
2.850,0.398
2.231,0.799
0.169,-0.001
2.443,0.822
3.632,-0.630
-3.988,-2328.710
-3.799,-1532.411
-0.723,-0.260
4.292,-0.540
-0.670,-0.199
2.717,0.574
-4.296,-2881.697
3.320,-0.239
4.836,0.097
-2.109,46.890
0.562,-0.035
3.853,-0.794
0.540,-0.031
-4.249,-2916.565
3.089,0.070
4.337,-0.480
3.192,-0.067
4.585,-0.140
-2.828,122.465
2.123,0.706
-2.523,120.520
-3.836,-1692.945
-3.405,-319.107
4.283,-0.552
-0.005,-0.000
-2.560,124.718
4.361,-0.446
0.961,-0.098
-0.337,-0.015
1.283,-0.118
2.007,0.560
-2.077,41.518
1.658,0.082
3.065,0.103
-4.577,-1412.150
-3.391,-293.229
0.310,-0.006
-4.514,-1927.740
2.181,0.762
1.946,0.473
-2.546,123.243
4.863,0.112
1.600,0.025
0.484,-0.023
-3.328,-193.576
-1.680,3.068
2.874,0.365
3.975,-0.803
0.575,-0.037
2.787,0.483
-1.543,-0.458
-3.575,-722.561
-2.172,58.011
3.548,-0.534
-0.400,-0.029
-4.123,-2768.204
-1.030,-0.840
2.158,0.741
-1.540,-0.503
-4.313,-2853.824
-4.767,658.466
1.034,-0.107
-3.512,-548.617
3.898,-0.805
2.574,0.733
4.713,0.001
1.988,0.533
3.485,-0.456
3.892,-0.804
-4.125,-2773.376
0.625,-0.045
0.676,-0.053
-3.977,-2284.041
-2.444,108.968
1.493,-0.053
3.357,-0.287
4.522,-0.221
1.702,0.132
-2.155,54.910
-3.349,-224.105
-1.538,-0.539
-1.837,12.322
-3.953,-2188.050
-1.860,14.232
-0.470,-0.055
-2.436,107.565
-1.541,-0.494
0.943,-0.095
4.542,-0.195
-3.886,-1907.295
-4.008,-2407.774
-1.134,-1.134
-1.821,11.032
0.297,-0.005
3.888,-0.803
4.196,-0.655
3.213,-0.095
4.713,0.001
-0.073,-0.000
-4.663,-556.141
-1.215,-1.369
-3.193,-40.585
-2.315,85.615
-1.529,-0.654
3.413,-0.362
-1.838,12.339
-1.241,-1.440
4.697,-0.015
-1.703,4.022
3.176,-0.047
-3.084,37.184
1.683,0.109
-1.749,6.296
2.447,0.820
4.036,-0.783
-3.233,-78.391
2.106,0.687
0.000,-0.000
2.385,0.837
-3.336,-205.211
1.789,0.243
0.608,-0.042
0.301,-0.005
-2.549,123.532
-0.546,-0.096
-4.121,-2763.347
-1.336,-1.600
-2.646,130.991
-4.976,3401.231
-4.448,-2359.847
3.678,-0.676
3.986,-0.801
2.267,0.818
3.469,-0.434
-2.574,126.133
-2.816,124.112
0.175,-0.001
-3.921,-2054.880
1.434,-0.082
-1.665,2.509
-2.214,65.915
-4.983,3492.507
0.037,-0.000
-2.820,123.564
4.864,0.113
4.272,-0.566
-0.269,-0.006
-2.490,116.045
-2.163,56.382
-3.215,-61.073
-2.101,45.473
3.824,-0.782
0.313,-0.006
4.932,0.146
-0.702,-0.235
2.115,0.697
0.093,-0.000
4.276,-0.561
1.513,-0.041
-0.778,-0.333
0.137,-0.000
0.210,-0.001
1.251,-0.120
-3.110,21.202
-0.819,-0.395
2.691,0.607
1.736,0.174
-1.396,-1.565
-1.150,-1.180
-4.896,2322.697
-2.209,65.115
-0.441,-0.043
-2.013,31.834
-0.491,-0.065
-0.784,-0.341
2.713,0.580
1.682,0.109
1.984,0.529
4.989,0.166
-3.239,-84.912
2.004,0.556
-1.377,-1.593
0.479,-0.023
-4.901,2389.345
-0.201,-0.002
4.816,0.084
-2.583,126.980
-1.650,1.994
2.082,0.659
-2.063,39.405
1.641,0.064
-3.121,14.281
-2.458,111.281
-3.767,-1403.899
-3.186,-34.999
3.869,-0.799
3.431,-0.385
4.836,0.096
3.222,-0.108
3.990,-0.800
0.780,-0.071
3.134,0.010
-0.455,-0.048
-2.529,121.275
1.219,-0.121
-3.548,-644.557
2.050,0.619
4.475,-0.285
-2.024,33.470
-1.029,-0.838
0.059,-0.000
0.077,-0.000
-4.369,-2710.212
4.131,-0.719
-1.289,-1.543
-4.155,-2835.542
-1.933,21.640
3.374,-0.310
0.084,-0.000
0.076,-0.000
1.729,0.165
4.019,-0.790
1.538,-0.025
-4.948,3016.554
1.771,0.220
2.302,0.831
-4.221,-2912.116
-3.662,-1002.058
1.973,0.513
-1.817,10.754
0.612,-0.043
-3.881,-1883.746
-4.593,-1260.887
4.363,-0.443
-2.427,106.127
-0.166,-0.001
1.743,0.183
3.177,-0.047
-2.253,73.560
2.952,0.257
-1.164,-1.223
1.478,-0.062
-0.082,-0.000
2.659,0.644
0.730,-0.062
-4.529,-1815.067
0.939,-0.095
-2.608,128.897
1.635,0.058
4.552,-0.181
0.680,-0.054
-4.258,-2914.165
-4.469,-2235.648
-4.350,-2770.422
4.259,-0.582
-4.972,3346.729
4.083,-0.756
-2.689,131.886
2.396,0.836
-0.971,-0.693
1.312,-0.114
-4.189,-2886.106
-3.346,-220.317
3.823,-0.782
2.083,0.660
3.977,-0.803
0.123,-0.000
0.431,-0.017
2.885,0.350
-2.949,95.306
-4.351,-2765.832
3.088,0.072
-2.394,100.301
-1.063,-0.928
3.107,0.046
2.331,0.837
-1.953,23.983
-3.514,-553.976
4.417,-0.366
2.836,0.417
-1.231,-1.412
-0.924,-0.589
-0.002,-0.000
-3.070,44.595
-1.457,-1.333
-4.310,-2860.348
3.195,-0.071
-3.929,-2088.067
-3.860,-1791.919
1.934,0.455
-0.166,-0.001
4.226,-0.622
-3.505,-532.770
4.985,0.165
-1.482,-1.156
-0.968,-0.686
4.380,-0.419
-4.646,-734.667
3.527,-0.508
-1.081,-0.980
-3.351,-227.339
0.488,-0.024
-3.737,-1282.567
-3.053,53.510
0.815,-0.076
-3.215,-61.304
