x,f(x)
-3.85,51.95
3.05,5.00
-4.47,60.86
4.01,6.01
-4.52,61.49
0.87,9.55
4.43,7.03
3.89,5.80
-1.89,28.95
3.76,5.57
4.75,8.06
-2.29,33.03
3.00,5.00
3.67,5.44
3.70,5.49
1.11,8.57
-2.07,30.74
1.05,8.82
4.89,8.56
-2.02,30.22
-2.68,37.22
-1.30,23.45
-2.50,35.30
-1.00,21.04
3.66,5.44
3.03,5.00
-4.29,58.13
-1.29,23.41
4.88,8.54
-2.72,37.74
-0.82,19.63
-1.43,24.59
-4.87,66.87
-4.12,55.68
2.25,5.57
0.97,9.13
-2.72,37.70
1.74,6.59
-2.08,30.85
0.58,10.85
3.39,5.15
0.87,9.53
2.13,5.75
-4.86,66.79
3.83,5.69
-0.02,14.10
-4.42,60.04
-3.08,42.03
-3.55,47.93
2.87,5.02
3.02,5.00
0.26,12.53
4.79,8.22
1.08,8.67
4.67,7.78
-2.06,30.65
-1.59,26.09
2.72,5.08
0.20,12.83
0.98,9.10
-1.25,23.10
0.65,10.50
3.74,5.55
2.40,5.36
1.51,7.22
-1.59,26.11
-2.93,40.20
-4.73,64.75
-0.15,14.93
-2.87,39.42
-0.66,18.43
-0.72,18.83
3.20,5.04
2.36,5.41
3.78,5.60
-1.70,27.11
3.34,5.12
2.57,5.18
-4.30,58.23
3.18,5.03
2.75,5.06
4.77,8.14
1.65,6.82
0.48,11.35
0.09,13.46
4.08,6.18
-3.55,47.96
-2.29,33.00
4.57,7.45
-4.68,63.99
3.58,5.34
0.29,12.36
3.51,5.26
4.60,7.57
4.38,6.91
3.43,5.18
-2.31,33.16
-1.77,27.79
3.14,5.02
4.74,8.04
4.68,7.81
4.03,6.07
-1.33,23.71
-0.22,15.35
3.60,5.36
-2.05,30.52
-2.45,34.69
3.16,5.03
3.94,5.89
4.48,7.18
0.60,10.78
2.65,5.12
-3.17,43.01
-4.55,61.99
2.26,5.54
2.10,5.81
-0.11,14.64
-4.36,59.11
1.94,6.13
1.85,6.33
-4.38,59.46
-2.58,36.15
-2.71,37.58
2.07,5.86
-1.03,21.22
-0.91,20.31
2.47,5.28
-4.73,64.75
1.93,6.14
3.29,5.08
-1.98,29.75
-1.00,20.98
1.54,7.14
2.38,5.38
-4.62,63.09
-0.96,20.71
3.16,5.03
-2.50,35.22
-4.30,58.27
-4.07,54.98
2.74,5.07
-3.10,42.18
2.22,5.60
-4.71,64.45
-0.11,14.65
-3.17,43.11
-4.75,65.05
3.00,5.00
-0.97,20.78
-4.68,64.02
1.21,8.19
1.96,6.08
-3.06,41.75
-4.82,66.22
0.69,10.33
-3.82,51.46
3.55,5.30
-2.57,36.01
-4.62,63.11
1.26,8.03
-2.90,39.77
0.77,9.97
0.77,9.98
-2.15,31.52
-3.67,49.53
-4.48,61.02
-0.51,17.31
-3.89,52.42
-0.16,14.97
3.04,5.00
0.06,13.62
4.55,7.39
-2.48,35.00
2.76,5.06
-2.73,37.84
-3.63,48.96
-0.69,18.59
-0.83,19.69
3.22,5.05
0.13,13.25
4.56,7.45
0.97,9.14
2.70,5.09
-1.05,21.40
-1.07,21.53
2.59,5.17
2.52,5.23
4.67,7.78
-3.49,47.08
-3.85,51.94
2.03,5.94
-1.22,22.85
2.00,6.00
-1.56,25.83
1.49,7.27
2.20,5.65
1.45,7.39
3.12,5.01
-4.70,64.36
-0.32,16.03
0.44,11.57
3.23,5.05
-0.23,15.44
2.74,5.07
-4.75,65.14
2.73,5.07
-1.11,21.89
-2.91,39.90
-3.75,50.55
-1.28,23.35
-3.18,43.23
-3.30,44.69
2.45,5.30
-2.05,30.52
3.07,5.01
-3.26,44.22
2.76,5.06
2.23,5.59
4.84,8.38
2.06,5.88
2.75,5.06
-2.75,38.09
0.89,9.44
-3.89,52.53
-4.85,66.65
-1.46,24.90
3.46,5.21
-2.54,35.71
-1.33,23.71
-3.36,45.41
-2.54,35.73
-2.03,30.35
2.49,5.26
0.39,11.83
1.44,7.43
-3.45,46.57
3.01,5.00
3.86,5.74
0.99,9.04
-2.34,33.46
-4.33,58.73
-2.18,31.80
3.08,5.01
1.82,6.39
-3.40,45.97
0.81,9.81
-0.35,16.24
-1.52,25.43
-1.55,25.70
-1.46,24.87
-0.48,17.11
-1.82,28.24
-0.05,14.29
3.05,5.00
0.50,11.24
1.78,6.49
1.09,8.64
4.18,6.40
-2.32,33.33
-0.53,17.44
4.47,7.17
-2.73,37.80
-0.33,16.12
1.24,8.10
-1.29,23.38
-0.03,14.17
1.91,6.18
3.38,5.14
1.57,7.05
0.57,10.91
4.99,8.95
2.90,5.01
-1.10,21.84
-2.43,34.50
-3.76,50.73
2.66,5.11
0.52,11.14
-2.54,35.65
-4.73,64.71
-4.70,64.34
-4.36,59.20
3.52,5.27
-2.84,39.10
3.37,5.14
-1.59,26.05
3.49,5.24
2.47,5.28
-3.58,48.35
-0.80,19.46
-1.79,27.97
-0.05,14.32
2.90,5.01
-2.09,30.92
-3.66,49.36
-4.22,57.14
-3.23,43.81
3.93,5.87
2.61,5.15
3.42,5.18
3.48,5.23
1.28,7.94
-1.73,27.33
-0.92,20.35
0.32,12.20
-1.34,23.81
2.89,5.01
1.07,8.72
-0.90,20.18
1.43,7.47
-4.10,55.38
-4.27,57.88
-2.52,35.44
-3.31,44.81
-4.97,68.51
-1.44,24.69
-3.66,49.35
3.21,5.04
-4.03,54.49
-2.97,40.63
-2.92,40.08
4.95,8.82
4.55,7.41
0.47,11.41
2.15,5.73
0.99,9.04
-1.72,27.32
3.47,5.22
-3.69,49.72
4.48,7.20
-1.42,24.54
1.32,7.81
4.07,6.13
0.64,10.57
-0.58,17.84
0.02,13.86
0.73,10.17
-3.34,45.17
0.21,12.81
-1.28,23.30
0.91,9.37
-3.17,43.03
3.36,5.13
-0.39,16.50
-1.76,27.70
2.40,5.36
-2.49,35.09
-1.32,23.68
4.40,6.95
-1.04,21.28
-2.39,34.03
1.02,8.93
4.11,6.22
3.77,5.59
2.15,5.72
-4.09,55.22
4.74,8.04
1.52,7.18
-3.95,53.32
0.35,12.00
-3.94,53.13
0.16,13.08
4.81,8.29
4.28,6.64
-4.25,57.49
-2.78,38.45
2.04,5.92
-2.62,36.61
1.34,7.77
3.59,5.35
-2.45,34.68
-4.97,68.53
-2.62,36.61
3.68,5.46
-1.98,29.79
0.72,10.19
-0.13,14.79
0.16,13.06
-4.73,64.73
3.07,5.01
-3.74,50.47
-2.91,39.95
0.14,13.17
-1.59,26.04
0.47,11.39
-2.74,37.92
1.30,7.90
4.00,6.00
-2.71,37.64
-1.51,25.37
-0.90,20.19
2.65,5.12
-0.86,19.93
-1.38,24.21
4.41,6.98
-3.01,41.07
1.67,6.77
1.18,8.33
0.85,9.64
0.29,12.32
1.35,7.74
1.70,6.69
-2.80,38.63
1.36,7.68
-0.51,17.29
-0.06,14.34
3.20,5.04
2.98,5.00
2.55,5.20
4.63,7.66
-1.81,28.09
-3.13,42.59
-2.68,37.23
-4.50,61.31
-2.85,39.27
3.35,5.13
3.62,5.39
2.08,5.84
2.52,5.23
0.58,10.88
3.83,5.68
-0.12,14.72
3.80,5.64
-3.68,49.65
0.54,11.05
2.31,5.47
-1.38,24.22
-4.62,63.04
-1.06,21.44
1.25,8.06
0.77,9.96
-3.23,43.76
0.04,13.79
-0.15,14.94
0.79,9.89
-2.05,30.54
4.60,7.57
-1.26,23.11
4.04,6.08
-2.21,32.12
-4.51,61.40
0.91,9.36
0.03,13.83
-3.79,51.06
-2.53,35.62
0.86,9.58
3.92,5.84
-4.35,59.03
-0.18,15.08
1.18,8.30
-2.03,30.30
-0.80,19.41
-3.22,43.68
3.10,5.01
-3.65,49.21
0.69,10.34
4.64,7.69
-2.08,30.80
1.36,7.69
4.30,6.69
2.76,5.06
3.23,5.06
3.05,5.00
-4.56,62.16
-2.63,36.71
1.04,8.84
-3.06,41.68
-0.30,15.91
3.55,5.30
4.96,8.83
-3.32,44.91
3.96,5.92
0.70,10.30
0.23,12.67
-0.88,20.05
2.22,5.60
1.31,7.86
3.33,5.11
-0.24,15.49
-1.20,22.64
1.01,8.95
-2.36,33.73
-4.71,64.44
3.23,5.05
0.34,12.05
-2.22,32.21
-1.73,27.40
4.62,7.63
-4.87,66.91
-1.74,27.51
-3.77,50.85
-2.26,32.64
2.87,5.02
0.96,9.17
3.75,5.57
-0.20,15.25
-2.92,39.99
2.49,5.26
1.42,7.51
4.54,7.38
0.35,12.03
4.33,6.77
-0.01,14.08
0.05,13.68
-0.82,19.62
-1.90,29.02
1.67,6.76
-2.55,35.84
1.01,8.98
3.80,5.65
2.81,5.04
0.51,11.19
4.13,6.27
0.94,9.26
3.99,5.98
0.38,11.84
-3.60,48.62
1.18,8.31
4.29,6.67
-4.86,66.74
-2.49,35.11
-3.30,44.70
-4.03,54.38
1.55,7.10
2.65,5.12
-0.21,15.33
4.90,8.60
-4.99,68.79
2.29,5.50
-1.84,28.41
-0.30,15.88
4.27,6.61
4.35,6.81
-4.92,67.68
-0.30,15.92
-0.66,18.41
-0.34,16.15
5.00,9.00
-2.51,35.38
4.81,8.29
1.53,7.15
3.61,5.37
-2.67,37.14
-4.28,57.96
2.97,5.00
-4.23,57.28
4.33,6.78
-0.17,15.04
2.90,5.01
-3.98,53.77
2.84,5.03
-1.42,24.50
4.05,6.11
4.12,6.26
4.52,7.30
-1.39,24.30
0.63,10.63
2.60,5.16
-2.02,30.24
-2.83,39.01
3.58,5.33
3.81,5.66
2.17,5.69
-2.17,31.72
4.87,8.49
2.03,5.94
-4.87,66.90
-2.87,39.45
-0.18,15.09
-0.45,16.89
-1.76,27.70
-0.91,20.26
-1.53,25.51
-3.22,43.64
3.56,5.31
2.11,5.80
2.55,5.20
3.35,5.12
-1.30,23.48
1.78,6.50
4.84,8.39
0.85,9.63
-1.06,21.46
4.23,6.51
1.27,8.01
-1.69,26.96
1.45,7.39
-3.44,46.53
4.50,7.25
-1.73,27.39
0.03,13.83
-4.96,68.39
-0.42,16.72
4.54,7.38
1.68,6.73
-2.80,38.68
-1.62,26.36
3.19,5.04
-1.61,26.25
0.71,10.23
0.01,13.95
4.19,6.41
-1.81,28.15
0.85,9.62
-1.72,27.30
4.80,8.25
-0.01,14.05
-1.90,28.98
-4.07,55.03
-4.80,65.85
-4.52,61.56
-0.47,17.02
-2.42,34.34
2.93,5.01
-0.32,16.03
0.46,11.46
-0.12,14.76
-4.10,55.46
-0.94,20.56
-2.00,30.04
-2.31,33.22
2.67,5.11
2.22,5.61
4.36,6.84
0.09,13.45
4.87,8.50
3.74,5.55
-4.33,58.71
-1.85,28.56
-1.10,21.85
-3.98,53.69
1.72,6.63
-0.56,17.65
3.33,5.11
-2.51,35.41
2.90,5.01
1.08,8.68
3.81,5.65
-1.79,27.90
3.43,5.18
3.54,5.29
-0.56,17.65
-4.57,62.30
4.10,6.22
2.83,5.03
3.56,5.32
2.12,5.77
3.38,5.15
-2.71,37.57
-3.24,44.00
1.76,6.53
3.19,5.04
-1.65,26.62
2.15,5.71
0.88,9.50
4.58,7.48
1.68,6.73
1.24,8.11
-0.90,20.21
-1.27,23.25
-3.60,48.58
3.39,5.15
3.23,5.05
1.03,8.86
4.96,8.85
4.06,6.12
-2.12,31.25
-0.75,19.08
-4.04,54.52
4.34,6.78
0.21,12.79
2.10,5.82
-4.92,67.77
-0.38,16.45
0.57,10.89
1.27,8.00
-3.00,41.02
-4.02,54.26
3.78,5.60
-2.01,30.07
2.58,5.17
0.96,9.16
-1.80,28.06
-4.72,64.67
0.93,9.27
-0.48,17.13
1.10,8.63
-1.85,28.54
-4.24,57.45
-2.91,39.89
-1.12,21.96
-2.66,37.03
-1.02,21.19
-1.03,21.23
0.56,10.97
-3.83,51.71
2.23,5.60
-0.71,18.79
0.98,9.09
-3.42,46.21
-1.26,23.17
3.58,5.34
-1.82,28.28
-2.07,30.66
3.82,5.67
-4.04,54.54
-4.44,60.39
1.15,8.43
2.14,5.73
-4.31,58.45
-4.48,61.02
1.81,6.42
3.94,5.87
-1.81,28.10
-4.34,58.84
-2.05,30.46
0.19,12.90
2.51,5.24
2.76,5.06
2.28,5.51
-0.83,19.68
0.42,11.64
2.23,5.60
3.81,5.65
2.50,5.25
2.57,5.18
3.07,5.00
1.16,8.37
-0.55,17.60
3.44,5.20
-0.97,20.78
-1.81,28.18
2.24,5.58
0.10,13.40
-3.16,42.97
2.60,5.16
3.47,5.22
-0.77,19.23
1.54,7.12
0.31,12.26
-0.64,18.22
3.33,5.11
-2.98,40.71
1.00,9.00
-1.36,24.03
-0.33,16.10
-2.86,39.36
-4.28,58.05
-2.28,32.84
4.83,8.35
-0.86,19.93
3.22,5.05
-2.69,37.37
3.81,5.66
-3.59,48.39
0.09,13.46
4.01,6.02
4.88,8.55
2.05,5.90
-1.00,21.03
3.61,5.37
0.64,10.58
-1.87,28.75
0.42,11.65
-0.91,20.28
1.08,8.67
-1.73,27.41
-3.90,52.60
-2.48,35.05
-3.04,41.44
2.57,5.18
-3.69,49.80
4.70,7.89
0.05,13.70
4.74,8.01
-0.95,20.57
-4.46,60.61
2.55,5.20
0.79,9.88
-3.47,46.84
1.02,8.92
-0.43,16.74
-2.07,30.75
2.98,5.00
-0.28,15.76
-3.02,41.27
-0.53,17.45
-1.36,24.02
3.16,5.03
1.98,6.04
-0.80,19.46
-3.55,47.91
-0.82,19.60
-4.67,63.84
4.00,6.01
1.67,6.76
-2.98,40.77
2.05,5.90
-0.82,19.56
-0.19,15.18
1.07,8.74
2.32,5.46
4.46,7.13
4.81,8.29
-2.45,34.67
-4.64,63.35
2.27,5.53
-2.10,30.97
0.04,13.75
-3.10,42.23
1.97,6.06
-2.94,40.28
4.97,8.88
-4.74,64.98
4.83,8.35
-1.33,23.79
-1.84,28.41
1.83,6.36
-4.67,63.83
-4.28,58.05
-3.17,43.01
-0.60,17.99
3.29,5.09
1.51,7.21
-0.66,18.43
-4.49,61.05
0.26,12.51
3.80,5.65
-3.40,45.93
-0.87,20.01
0.79,9.88
1.98,6.03
-4.81,65.99
-4.63,63.25
-3.85,51.94
-0.84,19.78
1.60,6.97
-2.50,35.28
3.39,5.15
1.57,7.04
1.54,7.14
-4.94,68.01
-2.29,32.96
0.36,11.98
-4.08,55.14
4.28,6.64
-0.38,16.41
4.20,6.45
-2.77,38.25
0.03,13.83
1.43,7.47
-2.76,38.16
-3.67,49.46
-1.22,22.83
-0.58,17.85
3.28,5.08
-0.31,15.94
-1.61,26.26
-0.88,20.06
-3.89,52.48
1.57,7.03
3.74,5.55
1.07,8.72
-4.22,57.08
3.78,5.61
-3.15,42.84
3.60,5.36
2.42,5.34
-1.83,28.35
-3.72,50.19
-2.60,36.32
2.32,5.46
3.40,5.16
3.63,5.39
3.75,5.56
-3.92,52.89
-1.81,28.17
3.93,5.87
4.70,7.90
4.61,7.60
-2.54,35.73
3.00,5.00
-1.15,22.25
-2.89,39.70
-2.98,40.81
-3.04,41.45
0.61,10.70
4.34,6.79
4.51,7.29
-1.47,24.97
4.69,7.84
1.78,6.49
1.60,6.95
-0.09,14.56
-0.39,16.53
-0.21,15.33
2.90,5.01
4.52,7.32
-3.82,51.46
2.01,5.97
2.19,5.65
-1.53,25.54
-2.86,39.36
-0.72,18.83
-4.53,61.66
-2.17,31.75
3.99,5.99
3.18,5.03
3.10,5.01
-0.13,14.82
-3.84,51.74
2.78,5.05
0.87,9.52
4.53,7.33
4.94,8.77
-1.98,29.77
0.48,11.37
-2.39,34.06
2.10,5.82
-4.35,58.99
-4.57,62.28
-1.43,24.65
-1.31,23.55
-3.15,42.87
-2.43,34.50
3.91,5.84
4.89,8.59
1.01,8.97
2.58,5.17
1.94,6.11
-4.48,60.97
-3.23,43.79
0.59,10.80
-4.35,59.09
-0.63,18.18
-0.39,16.50
-1.01,21.07
-1.52,25.44
2.56,5.19
-4.86,66.77
0.55,10.98
2.08,5.85
-2.64,36.76
-1.27,23.20
-0.86,19.90
-4.24,57.38
-1.54,25.59
4.83,8.34
-0.82,19.60
-4.70,64.27
-2.06,30.65
3.98,5.95
2.68,5.10
2.35,5.42
-1.24,23.02
1.64,6.84
-0.64,18.27
-3.41,46.11
4.17,6.36
0.42,11.67
1.26,8.04
-0.23,15.46
-3.12,42.40
-3.49,47.14
3.17,5.03
4.55,7.41
-2.24,32.51
2.12,5.77
4.10,6.21
1.39,7.59
-1.74,27.51
-2.37,33.80
2.99,5.00
3.41,5.17
4.98,8.93
1.39,7.59
4.13,6.28
2.80,5.04
-2.82,38.86
0.34,12.10
3.64,5.41
2.16,5.71
0.24,12.62
1.73,6.62
-1.20,22.64
0.63,10.61
-0.88,20.04
4.75,8.07
-3.87,52.15
-1.97,29.71
-4.30,58.35
0.96,9.18
2.52,5.23
-0.47,17.01
3.08,5.01
4.11,6.24
-3.94,53.18
-0.03,14.21
-1.72,27.27
3.44,5.19
-0.20,15.21
-0.70,18.68
1.58,7.02
-1.23,22.93
1.99,6.02
0.52,11.15
-2.41,34.28
2.84,5.03
1.02,8.93
-3.28,44.43
-1.98,29.78
3.66,5.43
2.06,5.88
-3.05,41.57
0.85,9.61
-0.61,18.04
4.87,8.51
-0.76,19.15
3.92,5.85
-0.52,17.42
-0.87,19.97
4.84,8.38
3.61,5.37
-1.95,29.46
4.52,7.31
-0.01,14.06
0.82,9.76
0.13,13.24
-2.41,34.31
0.05,13.70
-2.80,38.69
-3.37,45.62
-3.57,48.11
-3.71,50.00
4.24,6.53
1.77,6.52
-2.74,37.93
-2.61,36.47
-3.30,44.64
-4.89,67.22
3.89,5.78
-3.87,52.23
-0.31,15.98
1.04,8.86
2.51,5.24
-3.29,44.54
-4.46,60.60
0.40,11.76
-0.77,19.22
-0.26,15.62
2.94,5.00
2.77,5.05
-3.07,41.83
-0.14,14.86
-4.79,65.61
2.65,5.12
1.80,6.45
-4.13,55.84
-0.43,16.78
-0.17,15.05
-3.28,44.50
4.23,6.52
1.45,7.39
2.35,5.43
0.63,10.62
4.72,7.95
1.13,8.50
0.20,12.86
-1.80,28.02
1.29,7.93
0.37,11.94
-0.57,17.73
3.81,5.66
2.21,5.63
-2.22,32.26
-0.83,19.66
-2.42,34.43
0.84,9.67
0.69,10.36
-1.45,24.83
-1.32,23.67
2.63,5.13
-0.19,15.15
-3.27,44.32
3.25,5.06
4.41,7.00
0.80,9.84
-3.29,44.56
-0.38,16.41
-0.80,19.43
2.97,5.00
2.80,5.04
3.94,5.88
3.54,5.29
1.65,6.81
2.48,5.27
2.80,5.04
4.63,7.65
4.86,8.48
-4.35,59.07
-2.08,30.84
1.27,7.99
-0.80,19.47
-2.00,29.97
-0.52,17.40
-3.72,50.11
2.44,5.32
1.05,8.79
1.50,7.25
-2.28,32.87
2.46,5.29
-2.14,31.45
2.23,5.59
3.00,5.00
2.86,5.02
2.50,5.25
-2.79,38.48
3.04,5.00
-4.04,54.60
1.24,8.12
0.85,9.63
3.10,5.01
2.70,5.09
-4.98,68.74
4.68,7.82
3.50,5.25
-2.52,35.47
-3.69,49.82
-2.89,39.69
-4.31,58.42
2.75,5.06
-2.05,30.47
-0.24,15.52
-0.84,19.76
4.96,8.85
-1.74,27.44
0.24,12.59
-0.15,14.95
-1.54,25.61
4.29,6.68
-0.12,14.76
3.84,5.70
-1.46,24.92
4.99,8.97
-2.69,37.39
-1.29,23.44
-1.72,27.29
-3.23,43.82
-3.85,51.86
0.71,10.24
-3.60,48.60
-3.21,43.56
-4.75,65.02
-1.92,29.18
4.83,8.36
3.43,5.19
-4.77,65.44
-0.56,17.67
-4.37,59.26
-0.91,20.27
3.92,5.85
1.62,6.90
-3.69,49.81
-2.10,31.04
-3.65,49.23
3.03,5.00
1.64,6.84
-0.34,16.17
1.76,6.53
-2.88,39.61
-2.07,30.75
1.95,6.10
1.78,6.50
-4.63,63.24
2.26,5.54
4.14,6.30
-1.53,25.48
1.04,8.84
-4.10,55.43
0.72,10.22
0.88,9.47
2.61,5.15
-4.74,64.96
-3.48,47.00
1.39,7.61
0.84,9.66
-1.27,23.24
3.05,5.00
1.11,8.58
4.43,7.04
0.28,12.38
3.29,5.08
4.80,8.24
-2.91,39.87
3.26,5.07
2.41,5.35
1.14,8.47
3.22,5.05
-1.01,21.06
2.90,5.01
4.07,6.14
0.10,13.43
-4.67,63.88
-4.13,55.87
4.42,7.02
2.32,5.46
-0.64,18.24
4.41,6.99
-1.35,23.93
-2.08,30.78
-2.54,35.68
1.45,7.40
3.48,5.23
-3.67,49.44
2.92,5.01
1.66,6.80
0.91,9.36
-4.44,60.35
-1.58,25.96
-3.51,47.33
-1.97,29.72
-0.44,16.82
-4.00,54.03
2.13,5.75
-0.04,14.26
-2.82,38.85
2.04,5.92
2.27,5.54
2.40,5.36
0.77,9.97
-1.40,24.33
1.76,6.53
2.17,5.68
-3.89,52.50
-4.80,65.89
2.49,5.26
0.34,12.08
-4.87,67.00
-2.89,39.71
-0.29,15.80
2.83,5.03
-0.45,16.87
-2.65,36.89
-4.02,54.25
-2.43,34.52
-3.37,45.58
-0.66,18.43
-0.44,16.86
-4.54,61.78
-2.28,32.93
-3.52,47.53
-3.88,52.28
-4.74,64.98
-3.12,42.48
3.19,5.04
-4.18,56.59
-1.76,27.70
-0.73,18.95
-1.20,22.62
2.33,5.45
-0.19,15.17
-1.55,25.71
2.47,5.28
-2.70,37.44
-0.84,19.75
-2.15,31.56
2.23,5.59
1.21,8.21
-2.97,40.70
3.75,5.57
-3.97,53.56
1.18,8.33
4.33,6.77
-3.39,45.89
-4.14,55.98
-2.33,33.40
1.10,8.60
2.65,5.12
-1.18,22.51
4.19,6.42
-4.02,54.29
0.36,11.96
0.38,11.84
-1.43,24.59
1.54,7.12
4.69,7.85
-3.96,53.41
0.12,13.29
-0.42,16.72
-2.53,35.62
-3.09,42.08
4.19,6.43
3.43,5.19
4.22,6.50
4.07,6.14
4.67,7.80
1.78,6.48
-4.07,55.00
3.93,5.87
-4.82,66.14
-0.91,20.26
-0.68,18.54
4.09,6.20
2.01,5.97
3.46,5.22
0.88,9.49
4.92,8.70
-4.82,66.12
1.66,6.80
-2.32,33.33
-2.63,36.72
-0.80,19.45
4.55,7.40
2.94,5.00
1.42,7.50
1.86,6.31
3.54,5.29
-4.55,62.07
2.97,5.00
-2.45,34.74
-0.01,14.07
-0.43,16.77
-1.06,21.45
1.46,7.39
-4.71,64.49
-2.75,38.08
1.89,6.24
2.36,5.41
-1.44,24.71
3.95,5.90
-4.30,58.27
4.67,7.79
2.94,5.00
-1.78,27.89
3.39,5.15
4.93,8.74
-1.21,22.68
-1.50,25.27
-3.61,48.67
3.94,5.89
4.21,6.46
1.36,7.68
2.50,5.25
3.36,5.13
-1.23,22.91
2.58,5.18
-3.96,53.50
4.94,8.75
-3.33,45.09
-3.88,52.37
-0.45,16.88
0.98,9.09
-0.98,20.82
-3.56,48.01
1.20,8.24
-2.63,36.74
3.37,5.14
-3.65,49.17
-4.47,60.80
3.96,5.92
0.37,11.91
-3.99,53.89
-1.50,25.23
2.86,5.02
3.90,5.81
-1.31,23.53
-0.67,18.49
2.03,5.95
0.85,9.62
-4.44,60.38
2.76,5.06
0.09,13.46
1.40,7.55
4.46,7.12
-4.46,60.58
-1.34,23.79
-1.43,24.59
-2.12,31.20
-0.27,15.68
-0.19,15.17
-1.41,24.47
1.03,8.87
3.95,5.90
-0.19,15.19
-0.26,15.65
3.96,5.93
0.70,10.29
-4.93,67.93
-1.82,28.19
1.03,8.88
4.25,6.57
2.46,5.30
3.55,5.30
-3.21,43.55
-1.03,21.27
4.21,6.46
-4.10,55.43
-0.00,14.00
2.32,5.46
-2.85,39.20
-1.66,26.68
-3.68,49.56
0.45,11.49
-3.06,41.69
-3.64,49.13
-3.94,53.16
-3.55,47.86
0.78,9.94
-4.40,59.79
-4.77,65.30
3.43,5.18
-3.91,52.75
-4.95,68.19
-2.75,38.09
4.87,8.50
-1.41,24.44
1.17,8.34
-2.55,35.82
4.69,7.84
0.28,12.38
1.78,6.49
4.91,8.66
-1.96,29.55
-3.02,41.28
-4.51,61.47
4.09,6.19
2.03,5.94
-4.75,65.02
3.63,5.40
3.97,5.94
1.98,6.03
0.84,9.66
-3.11,42.38
3.89,5.79
-4.47,60.82
3.94,5.88
-2.06,30.61
3.34,5.12
1.13,8.49
2.10,5.82
-4.99,68.91
-2.39,34.10
2.36,5.41
-1.92,29.24
-1.66,26.74
2.41,5.35
2.00,5.99
-1.82,28.24
3.32,5.10
-1.44,24.68
2.62,5.14
-3.47,46.87
-0.71,18.79
1.77,6.51
1.18,8.31
2.06,5.88
2.71,5.08
3.87,5.76
-3.95,53.30
-2.05,30.49
-2.81,38.75
-0.85,19.83
3.81,5.66
-2.32,33.27
0.22,12.75
3.36,5.13
1.98,6.04
-1.91,29.10
-1.46,24.85
3.79,5.63
1.25,8.07
-2.75,38.05
-0.15,14.93
-4.16,56.29
-2.58,36.13
4.35,6.82
-1.84,28.44
-4.88,67.09
-1.05,21.39
-0.63,18.17
4.60,7.56
4.76,8.11
0.70,10.31
2.82,5.03
2.94,5.00
3.99,5.98
-1.71,27.18
-0.56,17.70
1.50,7.25
-2.19,31.95
0.45,11.51
-4.48,60.99
-0.75,19.04
-2.59,36.29
-1.63,26.43
-3.78,51.00
3.92,5.84
-2.49,35.17
2.45,5.30
-2.04,30.37
4.38,6.91
-0.05,14.31
-3.46,46.76
1.12,8.52
-2.10,30.97
2.46,5.30
-0.92,20.39
-0.17,15.04
-4.94,68.04
-2.21,32.19
-1.32,23.70
-0.95,20.61
1.81,6.40
1.20,8.24
-1.16,22.35
3.86,5.75
-1.39,24.24
3.57,5.32
2.93,5.01
2.27,5.53
0.97,9.10
3.34,5.12
-4.18,56.50
0.74,10.10
4.72,7.95
3.03,5.00
3.00,5.00
1.33,7.79
1.64,6.85
4.97,8.90
1.51,7.21
0.10,13.41
-1.74,27.46
-3.37,45.59
-0.37,16.33
-0.63,18.18
1.03,8.89
-2.05,30.46
3.72,5.52
0.39,11.82
-3.66,49.39
1.99,6.02
1.43,7.46
-1.18,22.44
2.64,5.13
-4.84,66.49
0.19,12.91
2.79,5.05
4.87,8.50
-4.41,59.89
-1.37,24.08
1.95,6.10
-1.32,23.63
-3.77,50.84
-3.42,46.20
-3.17,43.10
2.87,5.02
4.37,6.88
-4.01,54.14
-0.86,19.88
3.82,5.68
0.93,9.31
1.40,7.56
-2.01,30.06
4.87,8.49
0.68,10.37
3.37,5.14
1.43,7.46
-3.01,41.14
-0.39,16.50
2.56,5.19
-0.10,14.63
4.44,7.07
-3.65,49.17
-4.79,65.66
-3.82,51.55
0.57,10.89
2.98,5.00
3.13,5.02
-3.69,49.71
4.47,7.18
4.22,6.49
2.48,5.27
-2.64,36.83
-1.29,23.43
-4.42,59.99
-3.93,53.09
0.72,10.21
2.06,5.88
-2.09,30.93
3.27,5.07
4.41,6.98
-1.10,21.77
0.22,12.70
0.26,12.48
3.54,5.29
-1.44,24.74
3.21,5.04
0.60,10.77
-3.95,53.25
3.83,5.69
2.76,5.06
2.98,5.00
-0.18,15.08
-2.12,31.23
-3.11,42.32
-1.32,23.62
-1.90,28.98
2.44,5.32
-0.53,17.46
-4.21,56.93
2.50,5.25
-1.56,25.83
1.19,8.29
1.18,8.30
-3.39,45.78
2.25,5.56
1.43,7.46
4.18,6.40
-1.07,21.59
-3.19,43.30
4.90,8.60
-2.40,34.13
0.40,11.77
-2.94,40.28
3.11,5.01
2.94,5.00
0.99,9.04
3.63,5.39
4.32,6.73
-3.50,47.21
-0.69,18.61
-3.30,44.73
4.64,7.68
2.43,5.32
1.31,7.85
4.64,7.68
-0.13,14.78
-3.37,45.53
-2.75,38.01
-1.69,26.99
-0.15,14.92
3.02,5.00
0.90,9.40
2.54,5.21
-3.23,43.83
-0.39,16.51
1.37,7.67
