x1,x2,x3,f(x1,x2,x3)
9282235,4040241,8.09,38.27,,
4854908,3623103,2.25,232.76,,
1442768,9855355,4.85,40.39,,
9674448,6624060,6.69,95.47,,
3979835,2371151,4.86,26.68,,
5168709,2561293,8.1,13.46,,
129888,5207025,4.39,2.34,,
4808299,3915052,6.3,31.65,,
7829530,4842293,6.04,69.28,,
1432173,3240954,2.73,41.57,,
3007870,1220638,5.69,7.56,,
3825468,4395665,6.47,26.8,,
501083,1323844,5.76,1.33,,
3965625,9690805,4.58,122.01,,
1710555,9778477,8.19,16.64,,
7890356,8277212,7.72,73.06,,
4781382,9497081,5.79,90.43,,
1179548,5796529,4.29,24.81,,
3241230,364481,7.66,1.34,,
109038,5171039,0.26,553.31,,
7642881,9324334,7.62,81.95,,
4748170,4880681,9.1,18.65,,
5936956,7842815,7.48,55.47,,
1180264,1601765,5.7,3.88,,
6903150,5866196,0.23,51387.06,,
4649607,7043227,4.39,113.6,,
2283595,8173257,4.46,62.67,,
4388641,7769015,6.18,59.55,,
2240169,2432277,3.91,23.75,,
1457036,929611,0.22,1893.43,,
9400676,9895667,2.83,777.2,,
8201717,6060534,6.1,89.17,,
1897465,8022911,3.25,96.25,,
728165,6644844,0.45,1565.09,,
8418058,8596343,6.41,117.46,,
3900854,2314209,9.33,6.91,,
8880532,8473184,3.97,318.3,,
3432493,7150046,2.52,257.52,,
3385685,5414026,2.99,136.91,,
867614,8865474,4.79,22.39,,
5938913,1663787,9.79,6.88,,
2129343,7675965,9.76,11.45,,
7165432,3626713,9.88,17.76,,
686264,658828,4.54,1.47,,
5497276,9880943,2.65,514.58,,
9416151,1639976,2.17,219.03,,
215290,7422998,0.93,123.23,,
4784001,4742866,1.76,490.09,,
1311272,1253306,4.38,5.71,,
2461508,9519678,4.04,96,,
9934493,8473213,7.5,99.98,,
9999629,7906718,3.08,557.31,,
8326554,3501009,7.08,38.8,,
524980,8606820,9.61,3.27,,
635273,7197556,5.84,8.95,,
6788028,4120239,1.07,1643.33,,
1015465,6615092,7.3,8.41,,
4705638,2075114,9.88,6.68,,
4468527,5288512,6.07,42.81,,
5500955,9032534,2.62,482.7,,
5038159,6634390,9.11,26.85,,
9457616,1834201,5.72,35.32,,
2323399,1492820,3.48,19.15,,
5867228,4140071,7.96,25.58,,
88236,4096985,7.99,0.38,,
3572579,3605869,9.72,9.1,,
6638966,9795942,4.63,202.54,,
257777,3226296,6.47,1.33,,
4711595,6007695,9.88,19.34,,
4541863,7213773,8.4,30.99,,
5279553,5701190,5.81,59.52,,
1731853,2934221,0.75,598.37,,
2521828,8951177,7.25,28.66,,
839144,9894446,1.83,166.35,,
2926690,2636549,9.49,5.72,,
7134836,512667,2.32,45.33,,
1715754,7456736,2.71,116.59,,
352990,9718314,9.06,2.79,,
896255,7463376,6.86,9.5,,
9629123,5332703,6.58,79.19,,
5160233,8012094,1.31,1600.36,,
5495598,6407662,3.27,219.52,,
5555582,9381987,7.26,65.9,,
3499035,1459622,7.39,6.24,,
3332103,7671937,0.44,8894.39,,
3283363,7452060,5.45,54.92,,
2694887,6990531,2.44,210.3,,
4495148,2757343,10,8.27,,
8245968,5168669,5.25,103.07,,
35304,7124515,6.8,0.36,,
6236928,6355635,5.18,98.46,,
2275959,332483,6.31,1.27,,
5244634,734543,5.7,7.91,,
3643645,696841,6.34,4.21,,
2721563,9410859,7.97,26.91,,
4066266,1729126,2.49,75.89,,
8934584,2464620,9.75,15.45,,
4808350,3195129,8.72,13.48,,
527060,6642225,5.27,8.4,,
6507796,6686133,2.17,616.43,,
7241442,7583044,4.11,217.43,,
7532524,1814234,9.28,10.58,,
5482278,1293245,3.45,39.78,,
7377082,7476929,2.46,605.87,,
1198174,8914179,7.02,14.45,,
8640538,5315810,4.99,123.15,,
5211613,3852115,3.15,134.66,,
4158710,3102775,0.63,2144.41,,
8258406,9866541,3.94,350.87,,
6505674,3285127,2.11,320.32,,
4723769,6037219,2.28,366.98,,
5073899,7074934,7.66,40.85,,
2128710,1546550,5.87,6.37,,
9250071,2942308,9.03,22.26,,
4134916,5504479,4.96,61.69,,
2731363,9965135,7.73,30.42,,
462499,7756013,6.5,5.67,,
6581461,2157860,8.48,13.19,,
3634622,533694,2.94,15.01,,
9010012,9959633,7.01,121.72,,
2588307,1532050,8.32,3.82,,
334947,8746186,6.3,4.93,,
2907206,8096256,9.07,19.08,,
5449999,4978308,8.74,23.73,,
9724863,9401978,6.08,164.87,,
9690160,1665180,7.77,17.83,,
6629271,7827415,7.3,65.01,,
2111263,4851421,3.16,68.39,,
8312532,8387536,9.91,47.36,,
7929750,3356086,0.57,5414.37,,
8993403,6260209,5.04,147.78,,
7466792,639072,5.68,9.88,,
8119969,8154087,0.61,12023.94,,
442001,3589245,9.54,1.16,,
7975031,7369689,5.92,111.78,,
1548338,4522706,9.64,5.03,,
9123650,143734,7.7,1.48,,
4384576,2011485,3.03,64.24,,
8411583,992179,2.97,63.28,,
8417692,8623896,3.63,367.74,,
6482677,6018959,0.43,14306.83,,
2551184,1349297,8.78,2.98,,
9780361,4411288,1.4,1459.53,,
5957960,5852432,6.22,60.07,,
9907787,6983188,9.6,50.12,,
3879698,8325777,2.31,403.3,,
3270687,3122427,9.54,7.49,,
1511822,8879023,7.6,15.49,,
3158721,2749305,7.47,10.4,,
9433363,654306,0.94,469.01,,
5868926,6978129,5.96,76.89,,
8778504,8941220,3.32,475.21,,
5180452,8402869,5.62,91.97,,
4993881,4187317,8.91,17.56,,
6561978,3527291,6.71,34.32,,
4674532,8603980,5.39,92.47,,
757736,8987032,4.71,20.49,,
8335757,8399150,1.78,1471.38,,
2589530,900557,9.8,1.62,,
1773440,1409676,5,6.66,,
661616,8357294,1.32,210.84,,
4789946,1305680,4.25,23.06,,
4792671,7807435,2.07,582,,
7896519,3579400,0.15,81996.4,,
1900504,196442,5.09,0.96,,
4848180,5327163,2.79,221.25,,
1613248,2931557,7.66,5.38,,
4973344,8662925,4.31,154.6,,
3312678,3512512,0.4,4879.16,,
32174,5664018,1.28,7.45,,
8547813,1063503,4.2,34.47,,
8653492,2855596,0.17,56892.38,,
1063962,2811864,8.87,2.54,,
4503326,1985832,3.21,57.79,,
35349,4066121,7.95,0.15,,
7773078,4787140,8.57,33.79,,
9399637,4753791,7.12,58.77,,
5744988,5451501,7.12,41.27,,
1608766,963487,9.59,1.12,,
3495250,9531864,3.83,151.93,,
3350886,1428015,5.52,10.47,,
421247,8855990,0.3,2720.93,,
9631337,6773034,9.46,48.62,,
210232,2481899,3.04,3.76,,
2978433,1949543,2.56,58.93,,
9758124,955505,5.03,24.64,,
7291817,6519765,2.79,406.5,,
7176619,2406477,7.91,18.41,,
7386206,7142649,3.04,380.2,,
1206371,1580331,2.19,26.58,,
3355974,2847225,6.27,16.2,,
475242,700784,5.09,0.86,,
2714217,9977460,3.71,131.24,,
1494140,7967419,6.15,21.01,,
6512146,1583394,3.34,61.59,,
8817065,3364287,2.47,325.22,,
6864875,4458670,1.25,1313.26,,
9761369,1418702,1.06,818.22,,
888737,2192327,6.27,3.31,,
2469829,6218789,4.86,43.42,,
7411865,36714,5.72,0.56,,
3412549,28839,7.19,0.13,,
9604895,6359686,3.65,306.63,,
3270047,4578138,8.12,15.13,,
6667837,7144105,8.08,48.66,,
3649059,4458775,4.96,44.06,,
328213,3176601,3.92,4.53,,
3089701,1865780,0.53,1356.52,,
1373422,3641428,8.69,4.42,,
2748470,166763,6.35,0.76,,
5444653,2854098,8.19,15.46,,
612148,4001113,4.72,7.33,,
5268097,9661357,8.01,52.95,,
3230319,3627048,4.65,36.23,,
5437158,7093306,1.65,947.24,,
7492461,2804911,8.4,19.87,,
5181506,759606,8.84,3.36,,
6486246,9147293,7.59,68.66,,
3482610,7645630,1.18,1268.9,,
2799192,7219775,6.41,32.77,,
727543,2620693,7.23,2.43,,
8938576,3244034,3.99,121.7,,
663052,3926044,9.61,1.88,,
4983127,1524917,9.24,5.94,,
2592851,6581320,1.36,618.6,,
8606220,4691645,3.24,257.17,,
3598771,6160262,1.98,375.54,,
7452524,4570192,2.56,346.69,,
9087727,8179697,2.97,563.43,,
7375943,5467307,2.28,518.72,,
578558,7336993,0.67,633.9,,
5731110,8144505,8.86,39.68,,
426927,8405494,7.5,4.26,,
1071373,1027655,2.55,11.32,,
9013991,4201118,8.15,38.08,,
613644,2531396,8.68,1.37,,
8591857,7825213,4.38,234.05,,
1747540,1901759,3.14,22.5,,
4197085,6436119,4.4,93.15,,
6039971,9920258,9.64,42.99,,
1185085,3365405,7.11,5.27,,
8730564,9449377,0.59,15744.93,,
599015,4541639,0.41,1089.95,,
5190547,2515603,6.32,21.83,,
6660667,9201997,2.01,1007.51,,
6154050,9055716,8.68,49.32,,
3855325,9413952,5.41,82.76,,
622444,5087997,3.79,14.74,,
3510569,3317773,3.34,69.79,,
8059703,1929832,2.98,116.53,,
637059,6296489,3.52,21.59,,
4947064,4606197,6.01,42.13,,
3323173,6057485,1.55,557.16,,
4235742,4958066,8.93,17.57,,
922560,6414020,6.04,10.84,,
3892008,3961469,5.96,28.98,,
2243285,5683165,2.41,146.56,,
8631502,2693364,8.68,20.59,,
9121481,3421625,1.48,953.83,,
8963711,5579245,1.15,2507.19,,
936413,6293642,5.33,13.85,,
4465222,6868070,3.66,152.76,,
1075,6726008,7.98,0.01,,
3793815,3489191,4.91,36.58,,
8597068,5014045,3.85,194.01,,
1994957,1851132,6.18,6.46,,
1912737,6445272,4.09,49.23,,
3963123,5991280,7.13,31.19,,
6517425,1917634,3.89,55.25,,
7694671,6945961,9.73,37.66,,
9074099,7101228,5.94,121.75,,
3773733,7707222,0.87,2554.09,,
6404172,5330570,3.98,143.54,,
7850434,6441268,5.45,113.52,,
1829676,5641571,4.93,28.39,,
4904209,3327137,9.85,11.23,,
6058887,799321,0.03,473411.38,,
892509,6315944,1.58,150.25,,
7591654,6308071,8.85,40.76,,
8172271,9568183,9.53,57.42,,
9352677,6252285,0.92,4566.61,,
211297,9637604,5.24,4.94,,
2809321,5799062,8.31,15.73,,
4234786,4391444,2.87,150.83,,
4337063,8813995,9.94,25.83,,
1158497,8714885,5.72,20.57,,
9175011,6326388,7.16,75.46,,
5214924,6941774,8.89,30.58,,
131170,1997425,8.17,0.26,,
3932805,4385993,1.6,448.42,,
4733376,7669004,2.51,384.32,,
166189,6037033,3.72,4.83,,
1148452,738567,1.91,15.48,,
6538392,5898702,0.63,6451.44,,
4467276,6436861,3.07,203.04,,
7419818,9831347,7.35,90.06,,
7204941,7910935,3.8,263.32,,
5962002,7080244,0.75,5037.73,,
5890823,4750789,9.19,22.13,,
3249018,7916280,5.36,59.85,,
1681464,3622775,8.07,6.24,,
1088416,4650649,3.36,29.94,,
1624118,9547930,4.68,47.28,,
2656239,2480441,8.73,5.77,,
7447355,201355,1.28,61.16,,
217018,6910849,0.45,498.23,,
4166494,5644991,1.55,654.23,,
5734271,5141664,4.12,116.18,,
1119291,8859369,1.34,369.18,,
2498865,3252738,3.62,41.47,,
6195630,2660323,6.26,28.02,,
7949819,5775710,7.61,52.95,,
9889454,5903808,2.75,515.89,,
7993592,5156839,5.22,101.04,,
9148590,8163555,0.44,25291.25,,
6503698,9426245,2.2,848.14,,
4888752,1333314,7.37,8.02,,
4891513,7462251,9.9,24.87,,
6141400,6265343,5.46,86.13,,
1531916,6901195,2.55,108.76,,
3111915,4882555,0.52,3684.25,,
9524603,72751,9.28,0.54,,
1387355,2976926,8.58,3.74,,
9207002,6760855,2.36,746.06,,
7752634,890463,4.29,25.03,,
7171035,7302506,9.84,36.11,,
6585105,5443803,2.09,548.61,,
7179880,2633634,6.24,32.45,,
2663163,7501905,2.52,209.11,,
1902255,6846458,2.21,177.47,,
5652802,8628650,7.99,51.01,,
819921,2383560,0.3,1434.4,,
8144194,5955764,9.43,36.39,,
6691570,5736783,1.96,666.72,,
6662401,9742957,8.31,62.74,,
3408752,6529097,8.8,19.19,,
9431751,5789008,5.97,102.1,,
5335651,7415680,7.4,48.26,,
7541594,1648199,5.69,25.59,,
270569,160079,4.9,0.12,,
1280283,8900031,3.62,58,,
1844937,9221823,1.18,810.34,,
1249487,9025314,7.4,13.73,,
5212684,8234142,3.89,188.88,,
7455911,2026811,7.37,18.55,,
6857441,6086023,9.64,29.97,,
4644119,4324790,4.42,68.47,,
1382511,1643565,0.95,169.33,,
823571,2021097,0.3,1231.55,,
8923280,5483848,0.26,46832.3,,
6534730,5209819,1.39,1175.86,,
6942168,441004,5.62,6.47,,
9275210,2613680,4.92,66.91,,
6073651,3891177,7.48,28.22,,
9383548,2736979,5.84,50.27,,
4012730,6618951,5.01,70.54,,
3498225,1521207,10,3.55,,
6132328,700516,2.34,52.19,,
2330789,654283,4.84,4.34,,
6756683,2926500,6.42,32.04,,
3038817,5946273,4.81,52.1,,
2537863,8538755,2.93,168.11,,
6933858,5763305,6,74.18,,
3969946,8443635,6.25,57.34,,
8829954,3055803,9.07,21.89,,
3744449,4986860,3.32,112.86,,
6853795,8305237,1.97,975.48,,
2101345,3318672,3.18,46.01,,
5232739,4101086,1.69,504.14,,
8914351,569297,1.35,184.98,,
5733485,741622,9.75,2.98,,
1901728,9706061,2.93,143.64,,
8501353,9392664,5.05,209.23,,
9248692,1298209,5.42,27.24,,
9675137,2038052,7.75,21.9,,
344369,2010240,8.71,0.61,,
2242475,7666898,6.57,26.6,,
8084612,6976257,8.66,50.15,,
585860,7686471,3.57,23.61,,
4179125,5346263,3.82,102.29,,
9623418,6387876,2.12,911.22,,
3340219,6072979,7.89,21.74,,
4096003,5276479,7.79,23.77,,
2610014,7564950,7.45,23.76,,
1210837,5462955,3.76,31.27,,
7004340,5484839,6.51,60.44,,
359045,7114647,6.75,3.74,,
4515900,6549310,4.99,79.35,,
3742685,8242222,8.17,30.8,,
3324293,4549635,5.59,32.35,,
760497,8455381,8.9,5.41,,
3816482,7676184,7.64,33.45,,
5420304,6960612,3.64,190.41,,
510026,6311016,0.66,496.81,,
23413,9159758,5.66,0.45,,
5881094,1966267,0.82,1147,,
6706541,3387934,1.77,484.49,,
2179350,3776808,2.71,74.57,,
2584354,2169694,4.33,19.97,,
1000722,1479732,0.9,123.03,,
4361433,9114087,2.35,481.54,,
7914964,3959539,9.72,22.16,,
7216899,4040779,0.85,2688.39,,
1069312,2245807,6.43,3.88,,
2146218,1314967,9.93,1.91,,
4167219,8863488,3.81,170.24,,
2694829,8638117,7.53,27.38,,
8080816,1043354,3.92,36.69,,
9581313,7715407,8.84,63.16,,
311398,7313249,5.03,6.01,,
2845422,403413,9.21,0.9,,
6866341,660362,6.23,7.79,,
430964,8004141,2.74,30.56,,
9328075,4042305,4.18,144.23,,
1915671,524051,6.74,1.47,,
5112227,8089922,6.82,59.34,,
8591712,4556185,1.43,1274.43,,
1118491,215659,0.52,59.11,,
6304090,5688362,6.77,52.14,,
1164113,7057031,3.31,50.13,,
838819,4452664,2.44,41.83,,
8836706,9934155,7.74,97.83,,
4988051,1123812,0.66,863.28,,
8720876,7389269,7.17,83.66,,
8270139,8062441,9.39,50.47,,
7172633,2958503,4.39,73.55,,
7651553,1356191,8.13,10.49,,
9405392,2688687,4.5,83.51,,
1262853,8245615,9.82,7.21,,
705301,4636542,7.2,4.21,,
7435295,6529878,9.18,38.41,,
3663951,3854462,5.05,36.9,,
4786738,2611978,6.55,19.46,,
3327455,7152642,8.95,19.81,,
484123,6230270,9.38,2.29,,
2158090,9590651,4.93,56.86,,
8106136,7290893,3.97,249.74,,
1432076,7881345,7.06,15.12,,
9213260,5590393,6.12,91.64,,
1031895,2807472,4.2,10.94,,
1723034,1430280,5.94,4.66,,
5806812,7813964,4.37,158.33,,
5199019,5582963,7.08,38.6,,
1616579,4335603,6.27,11.92,,
1481212,2070818,9.52,2.26,,
7453608,1777738,4.54,42.98,,
1472994,2319601,7.5,4.06,,
5314552,5604895,0.59,5691,,
6952612,1165053,0.57,1662.43,,
4713949,3891395,4.19,69.76,,
7099921,4124732,5.45,65.79,,
609810,7539164,3.54,24.53,,
8757599,7901271,6.39,112.94,,
9274131,1917708,9.75,12.49,,
4757632,5690171,0.04,930521.4,,
1008849,5503926,7.28,7,,
6387560,7156525,8.25,44.8,,
5173335,2399766,7.1,16.42,,
486549,5173807,8.95,2.1,,
182930,9034570,3.19,10.85,,
7060424,4941818,0.46,11083.35,,
7476472,2285307,9.55,12.51,,
4610761,2203689,7.26,12.87,,
3798651,4295813,3.68,80.5,,
9117729,485482,9.81,3.07,,
9374720,6308605,5.77,118.56,,
9052842,1064431,1.47,298.69,,
6177433,48953,8.25,0.3,,
7345266,4134613,6.07,54.93,,
503122,7636161,4.27,14.06,,
6186014,7100246,8.13,44.37,,
6499085,7198284,5.03,123.48,,
7707762,1314167,9.71,7.17,,
1668853,3131469,8.99,4.31,,
915643,5067443,1.52,134.14,,
4645935,2237834,2.14,151.83,,
9272108,9313709,9.56,63.07,,
7409551,5808883,4.33,153.08,,
2216149,7015277,4.35,54.73,,
3546926,9748529,8.37,32.94,,
7024330,8062837,4.2,213.75,,
1637821,9382220,1.66,371.28,,
4149330,6504606,7.23,34.42,,
4077534,2866924,2.62,113.4,,
5716946,4429665,8.92,21.25,,
2674363,801133,0.16,5914.1,,
7297966,4132183,3.62,153.41,,
9462294,3404811,3.91,140.65,,
602246,8585998,9.88,3.54,,
1239843,2818851,2.44,39.03,,
1066982,832994,4.77,2.61,,
6536755,2035673,8.91,11.19,,
3725405,2532834,3.72,45.42,,
3448679,6122676,4.18,80.47,,
8520143,4443528,7.44,45.64,,
260440,1104911,9.68,0.21,,
7226206,1176727,1.96,147.76,,
1423880,1749345,3.01,18.39,,
9980161,695957,9.07,5.63,,
8962086,6023608,5.83,106.12,,
8572722,6613239,3.46,316.4,,
5357733,8635927,3.44,260.79,,
335677,1074598,3.8,1.67,,
3087086,2349683,5.27,17.4,,
9950765,3403198,5.22,83.07,,
414669,3398710,0.83,136.32,,
5881304,8906129,4.46,175.75,,
7278131,6239757,7.27,57.36,,
1141570,9601544,8.26,10.72,,
6645737,9541801,0.16,170423.51,,
4458444,7871272,3.24,222.46,,
4982060,5155952,7.54,30.17,,
9008168,9597621,8.63,77.4,,
8511059,4056414,5.54,75.03,,
2443808,399910,4.04,3.99,,
1848687,9179779,10,11.33,,
6836243,8854340,6.8,87.25,,
3367482,2145307,4.71,21.74,,
7138957,8244229,6.49,93.26,,
6060903,9328543,6.8,81.62,,
6170199,9718482,4.28,218.38,,
1905704,4208968,4.66,24.68,,
9277862,3179299,9.21,23.19,,
1457449,601381,6.05,1.6,,
90476,5517060,2.16,7.13,,
8224283,4623620,5.94,71.89,,
5355125,6168207,6.61,50.39,,
612283,2244619,6.29,2.32,,
8130165,5458392,4.11,175.44,,
2597613,319335,3.42,4.74,,
7059171,682636,4.15,18.7,,
8324569,3989457,6.42,53.81,,
9391699,4300820,5.4,92.45,,
2459721,5271050,3.08,90.96,,
6470659,9745546,7.88,67.72,,
4269398,1842165,9.51,5.8,,
5254690,2953651,0.08,155447.24,,
209592,3273547,3.93,2.97,,
5398008,6014305,7.92,34.54,,
602618,3310490,1.92,36,,
5506665,2680705,3.33,88.71,,
3943798,1961110,3.99,32.46,,
5093328,1188545,4.54,19.59,,
946204,8911086,9.63,6.06,,
5361081,881298,1.84,93.45,,
1065639,2235374,8.08,2.43,,
9866342,5973649,4.81,169.96,,
1367343,5516019,4.85,21.44,,
8405230,3638935,4.92,84.43,,
1745745,5377515,7.54,11.02,,
2124924,3680718,2.4,90.34,,
6231364,5263749,5.64,68.76,,
9489107,457072,6.86,6.16,,
2151177,8509921,8.26,17.92,,
570056,1488957,5.16,2.13,,
3960056,6123712,5.1,62.16,,
6399320,6852096,5.67,91.04,,
5211586,5513298,9.25,22.4,,
9741678,3454380,0.43,12054.99,,
9095135,5655398,0.23,65238.37,,
700086,6460798,5.32,10.65,,
3233487,2411557,6,14.44,,
360843,7606474,6.53,4.3,,
6447274,5851894,5.79,75.14,,
4430859,8781097,9.33,29.86,,
9310258,2098134,5.8,38.81,,
7872846,6118741,9.1,38.84,,
1666812,1075930,2.05,28.38,,
9985955,1200744,4.57,38.36,,
5670479,7580880,3.86,192.28,,
4852356,2340351,1.06,680.19,,
3882574,7561625,3.43,166.42,,
5287456,328984,8.72,1.53,,
1132046,7772619,9.08,7.12,,
8436986,1621734,2.13,200.45,,
771638,6192183,2.92,37.42,,
3595626,2903917,7.77,11.54,,
9496808,3358775,1.69,745.32,,
2591790,9209215,2.33,293.37,,
855589,8296951,2.22,95.73,,
7575679,3399848,2.57,260.52,,
3029606,3923548,1.19,555.83,,
4637005,4802510,7.6,25.73,,
6658630,1822487,8.2,12.04,,
2425779,1491743,7.15,4.73,,
5057762,1058197,2.64,51.26,,
5858413,3945777,1.75,503.74,,
4611910,4601442,8.53,19.46,,
4504132,1236412,9,4.59,,
950431,4634884,2.81,37.19,,
2109700,530686,2.03,18.05,,
8138890,9214044,1.76,1621.79,,
5562101,3651932,2.59,201.83,,
1724548,5576346,5.37,22.25,,
2799930,8711649,2.68,226.59,,
8989940,3980507,5.01,95.1,,
9817967,640,8.84,0.01,,
8533757,9751393,6.87,117.57,,
727650,8965739,0.31,4613.66,,
6500243,5042284,9.4,24.77,,
5642284,685093,6.64,5.85,,
2262654,6878202,4.31,55.82,,
6842860,4789572,7.02,44.32,,
5406257,6805106,1.08,2109.23,,
4304366,4287968,5.4,42.25,,
1949843,9405794,1.39,633.2,,
994035,5773191,7.2,7.39,,
6144918,3600285,3.75,104.77,,
4377853,34679,3.13,1.03,,
6246993,112677,6.81,1.01,,
1220970,4523799,4.61,17.31,,
1453351,8041210,4.9,32.48,,
8694297,3921223,8.1,34.68,,
4065650,692449,5.74,5.7,,
8452369,7733638,7.05,87.71,,
2232914,9885493,1.82,443.19,,
858559,1985548,5.11,4.36,,
67542,5619995,8.47,0.35,,
6828928,4933109,6.81,48.47,,
9797813,4347720,6.5,67.38,,
5213634,1102383,7.99,6.01,,
5521981,1534874,3.01,62.33,,
9307363,7199764,3.4,386.05,,
5510051,9407539,1.2,2414.05,,
9438826,5964706,5.36,130.63,,
5531812,7676801,2.29,541.97,,
9084809,4802556,5.23,106.46,,
3490325,1831918,4.46,21.41,,
4020144,5347271,0.15,62485.08,,
8670655,6551159,6.67,85.28,,
8708764,3792719,8.84,28.18,,
2746088,1110145,2,50.64,,
4909732,2899858,2.41,164.04,,
8870263,3239014,3.53,154.04,,
3145848,8281816,5.84,50.99,,
8128888,6820565,0.81,5587.53,,
1154799,192679,7.46,0.27,,
6734037,4500441,6.71,44.91,,
3749949,328468,0.88,106.58,,
1069058,1802714,2.02,31.5,,
7207032,7432144,6.77,77.98,,
2080054,9995629,8.38,19.73,,
3509830,5577142,1.72,442.35,,
150823,918585,3.95,0.59,,
5689942,5806710,7.62,37.94,,
2650807,9483647,0.59,4792.78,,
4858642,9788452,1.19,2252.61,,
6244633,355159,6.29,3.74,,
1700329,1077682,8.75,1.6,,
8200209,1704983,1.78,293.61,,
7481635,1218950,9.66,6.52,,
3279637,9562114,7.87,33.81,,
3600854,6027016,7.84,23.57,,
7245274,8682624,9.68,44.81,,
1260816,7410246,2.87,75.59,,
6530626,4659395,1.19,1439.02,,
8515443,3036754,6.79,37.47,,
7208068,1077737,2.33,95.41,,
4604445,4669550,5.21,52.86,,
5873460,5061437,7.68,33.66,,
2531956,1207265,5.57,6.59,,
2477931,3488224,9.59,6.27,,
7821225,8216439,7.97,67.58,,
5627050,7817701,1.26,1835.67,,
5344450,8851627,4.68,144.4,,
5386056,509331,9.66,1.96,,
3176541,1191733,3.81,17.4,,
7111393,3867800,9.29,21.29,,
2723703,1474733,1,269.95,,
5732888,376628,0.54,488.23,,
8837192,3719415,1.45,1041.15,,
5359222,8368151,0.14,155596.66,,
953313,6271034,6.22,10.32,,
9434771,7100123,1.28,2707.69,,
6493327,8984870,5.14,147.57,,
5492762,6305271,8.66,30.82,,
3883791,6409653,1.95,435.44,,
8197014,7446049,6.48,97.09,,
4328125,8680342,3.46,209.77,,
3359968,4088711,7.36,16.92,,
780426,8341836,8.31,6.29,,
874509,3888019,0.16,8346.84,,
996759,5218284,3.54,27.63,,
4136919,8263471,4.77,100.27,,
1001008,1546605,4.54,5.02,,
1441311,2692391,8.51,3.57,,
4308054,6574914,7.17,36.76,,
6967520,6802352,4.83,135.42,,
799204,3905078,1.51,91.35,,
2371583,2526515,5.73,12.19,,
9982539,4961531,1.4,1689.31,,
7188237,7457484,8.68,47.46,,
1152764,5426125,3.54,33.35,,
9461479,3897292,0.59,6979.14,,
9374709,628454,6.58,9.09,,
4688240,7829135,4.83,104.97,,
5442028,3729764,2.31,253.06,,
9463548,5593749,8.8,45.59,,
8924099,1577006,8.27,13.74,,
483247,431518,4.85,0.59,,
5291498,4081136,6.69,32.16,,
494871,5630656,1.22,125.47,,
2094906,5848634,6.72,18.12,,
4727261,697142,7.94,3.49,,
6112402,6996551,4.87,120.09,,
9836876,7919454,2.02,1270.73,,
539270,9806268,8.27,5.16,,
6162858,3502528,1.12,1157.43,,
4138426,7892273,9.67,23.33,,
6277008,766539,9.72,3.4,,
8208290,3514129,3.3,177.23,,
8954338,9303471,2.47,913.45,,
9497800,9599098,7.79,100.25,,
8653983,9750228,0.19,163197.31,,
642286,4786773,2.03,49.98,,
8362678,4852992,0.95,3025.03,,
5181497,3724732,4.54,62.59,,
8422880,6229802,5.65,109.54,,
4756494,5643625,9.15,21.38,,
7959308,6874333,2.94,422.97,,
876570,5693676,8.44,4.67,,
8939996,824270,5.56,15.9,,
6156418,6764647,3.12,284.98,,
2966994,6237116,5.47,41.28,,
1745065,6197937,6.89,15.2,,
437926,914088,6.89,0.56,,
4665414,2908973,4.01,56.46,,
2074357,8907712,9.26,14.38,,
